user_id,total_actions,weekend_actions,geohash_missing_actions,last_7d_actions,last_3d_actions,unique_items,unique_categories,active_days,active_hours,active_span_days,recency_days,avg_actions_per_active_day,avg_actions_per_item,avg_actions_per_category,weekend_action_ratio,geohash_missing_ratio,last_7d_ratio,last_3d_ratio,category_item_ratio,active_day_ratio,active_hour_ratio,behavior_1_count,behavior_1_ratio,behavior_2_count,behavior_2_ratio,behavior_3_count,behavior_3_ratio,behavior_4_count,behavior_4_ratio,label_churn
76887456,1368.0,267.0,720.0,252.0,167.0,471.0,75.0,21.0,16.0,24,0,65.14285714285714,2.9044585987261144,18.24,0.19517543859649122,0.5263157894736842,0.18421052631578946,0.12207602339181287,0.1592356687898089,0.875,0.6666666666666666,1327.0,0.9700292397660819,38.0,0.027777777777777776,1.0,0.0007309941520467836,2.0,0.0014619883040935672,0
76896505,436.0,177.0,436.0,31.0,10.0,201.0,37.0,12.0,15.0,23,0,36.333333333333336,2.1691542288557213,11.783783783783784,0.4059633027522936,1.0,0.07110091743119266,0.022935779816513763,0.18407960199004975,0.5,0.625,391.0,0.8967889908256881,45.0,0.10321100917431193,0.0,0.0,0.0,0.0,0
76910457,685.0,39.0,435.0,339.0,196.0,191.0,49.0,10.0,20.0,10,0,68.5,3.586387434554974,13.979591836734693,0.05693430656934306,0.635036496350365,0.4948905109489051,0.28613138686131384,0.25654450261780104,0.4166666666666667,0.8333333333333334,646.0,0.9430656934306569,0.0,0.0,25.0,0.0364963503649635,14.0,0.020437956204379562,0
76917566,185.0,4.0,185.0,4.0,0.0,77.0,26.0,8.0,11.0,13,4,23.125,2.4025974025974026,7.115384615384615,0.021621621621621623,1.0,0.021621621621621623,0.0,0.33766233766233766,0.3333333333333333,0.4583333333333333,180.0,0.972972972972973,1.0,0.005405405405405406,3.0,0.016216216216216217,1.0,0.005405405405405406,1
76930958,1977.0,438.0,1778.0,369.0,99.0,720.0,115.0,24.0,18.0,24,0,82.375,2.745833333333333,17.191304347826087,0.22154779969650987,0.8993424380374304,0.18664643399089528,0.05007587253414264,0.1597222222222222,1.0,0.75,1871.0,0.9463834092058675,0.0,0.0,97.0,0.049064238745574106,9.0,0.004552352048558422,0
76937095,545.0,133.0,492.0,124.0,67.0,145.0,92.0,23.0,16.0,24,0,23.695652173913043,3.7586206896551726,5.923913043478261,0.24403669724770644,0.9027522935779817,0.22752293577981653,0.12293577981651377,0.6344827586206897,0.9583333333333334,0.6666666666666666,486.0,0.8917431192660551,17.0,0.031192660550458717,9.0,0.01651376146788991,33.0,0.060550458715596334,0
76939979,228.0,110.0,45.0,20.0,7.0,67.0,23.0,13.0,11.0,23,1,17.53846153846154,3.4029850746268657,9.91304347826087,0.4824561403508772,0.19736842105263158,0.08771929824561403,0.03070175438596491,0.34328358208955223,0.5416666666666666,0.4583333333333333,215.0,0.9429824561403509,12.0,0.05263157894736842,0.0,0.0,1.0,0.0043859649122807015,0
76940638,93.0,21.0,0.0,32.0,0.0,45.0,20.0,12.0,7.0,22,2,7.75,2.066666666666667,4.65,0.22580645161290322,0.0,0.34408602150537637,0.0,0.4444444444444444,0.5,0.2916666666666667,93.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76955385,98.0,28.0,98.0,4.0,4.0,45.0,15.0,8.0,11.0,24,0,12.25,2.1777777777777776,6.533333333333333,0.2857142857142857,1.0,0.04081632653061224,0.04081632653061224,0.3333333333333333,0.3333333333333333,0.4583333333333333,93.0,0.9489795918367347,0.0,0.0,4.0,0.04081632653061224,1.0,0.01020408163265306,0
76955668,166.0,43.0,118.0,35.0,3.0,69.0,31.0,15.0,19.0,21,1,11.066666666666666,2.4057971014492754,5.354838709677419,0.25903614457831325,0.7108433734939759,0.21084337349397592,0.018072289156626505,0.4492753623188406,0.625,0.7916666666666666,159.0,0.9578313253012049,0.0,0.0,3.0,0.018072289156626505,4.0,0.024096385542168676,0
76985951,292.0,63.0,169.0,75.0,17.0,116.0,49.0,18.0,20.0,24,0,16.22222222222222,2.5172413793103448,5.959183673469388,0.21575342465753425,0.5787671232876712,0.2568493150684932,0.05821917808219178,0.4224137931034483,0.75,0.8333333333333334,272.0,0.9315068493150684,0.0,0.0,4.0,0.0136986301369863,16.0,0.0547945205479452,0
76995126,848.0,285.0,587.0,218.0,183.0,297.0,106.0,23.0,15.0,24,0,36.869565217391305,2.855218855218855,8.0,0.33608490566037735,0.6922169811320755,0.25707547169811323,0.21580188679245282,0.3569023569023569,0.9583333333333334,0.625,731.0,0.8620283018867925,41.0,0.04834905660377359,62.0,0.07311320754716981,14.0,0.01650943396226415,0
76995710,95.0,0.0,95.0,0.0,0.0,40.0,13.0,5.0,9.0,18,6,19.0,2.375,7.3076923076923075,0.0,1.0,0.0,0.0,0.325,0.20833333333333334,0.375,91.0,0.9578947368421052,0.0,0.0,3.0,0.031578947368421054,1.0,0.010526315789473684,0
77020029,110.0,2.0,85.0,0.0,0.0,44.0,25.0,5.0,10.0,5,19,22.0,2.5,4.4,0.01818181818181818,0.7727272727272727,0.0,0.0,0.5681818181818182,0.20833333333333334,0.4166666666666667,108.0,0.9818181818181818,0.0,0.0,2.0,0.01818181818181818,0.0,0.0,1
77020117,492.0,176.0,482.0,232.0,132.0,178.0,67.0,18.0,20.0,23,0,27.333333333333332,2.764044943820225,7.343283582089552,0.35772357723577236,0.9796747967479674,0.4715447154471545,0.2682926829268293,0.37640449438202245,0.75,0.8333333333333334,470.0,0.9552845528455285,1.0,0.0020325203252032522,11.0,0.022357723577235773,10.0,0.02032520325203252,0
77031104,414.0,233.0,139.0,134.0,0.0,172.0,33.0,11.0,13.0,21,2,37.63636363636363,2.4069767441860463,12.545454545454545,0.5628019323671497,0.3357487922705314,0.32367149758454106,0.0,0.19186046511627908,0.4583333333333333,0.5416666666666666,397.0,0.9589371980676329,0.0,0.0,16.0,0.03864734299516908,1.0,0.0024154589371980675,0
77032998,289.0,17.0,271.0,17.0,2.0,111.0,45.0,18.0,14.0,24,0,16.055555555555557,2.6036036036036037,6.4222222222222225,0.058823529411764705,0.9377162629757786,0.058823529411764705,0.006920415224913495,0.40540540540540543,0.75,0.5833333333333334,272.0,0.9411764705882353,1.0,0.0034602076124567475,13.0,0.04498269896193772,3.0,0.010380622837370242,0
77044248,234.0,151.0,228.0,70.0,0.0,98.0,39.0,13.0,17.0,21,2,18.0,2.3877551020408165,6.0,0.6452991452991453,0.9743589743589743,0.29914529914529914,0.0,0.3979591836734694,0.5416666666666666,0.7083333333333334,227.0,0.9700854700854701,2.0,0.008547008547008548,2.0,0.008547008547008548,3.0,0.01282051282051282,0
77055357,2213.0,834.0,276.0,1937.0,691.0,748.0,209.0,8.0,12.0,10,0,276.625,2.9585561497326203,10.588516746411484,0.37686398553999095,0.12471757794848622,0.8752824220515137,0.3122458201536376,0.27941176470588236,0.3333333333333333,0.5,1941.0,0.8770899231812019,270.0,0.12200632625395391,0.0,0.0,2.0,0.0009037505648441031,0
77055538,1872.0,349.0,1315.0,644.0,352.0,770.0,161.0,23.0,21.0,24,0,81.3913043478261,2.431168831168831,11.627329192546584,0.18643162393162394,0.7024572649572649,0.344017094017094,0.18803418803418803,0.20909090909090908,0.9583333333333334,0.875,1788.0,0.9551282051282052,0.0,0.0,59.0,0.031517094017094016,25.0,0.013354700854700854,0
77067135,7.0,0.0,0.0,7.0,5.0,3.0,3.0,2.0,2.0,3,0,3.5,2.3333333333333335,2.3333333333333335,0.0,0.0,1.0,0.7142857142857143,1.0,0.08333333333333333,0.08333333333333333,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
77072530,296.0,73.0,146.0,150.0,37.0,128.0,46.0,14.0,14.0,22,0,21.142857142857142,2.3125,6.434782608695652,0.24662162162162163,0.49324324324324326,0.5067567567567568,0.125,0.359375,0.5833333333333334,0.5833333333333334,285.0,0.9628378378378378,1.0,0.0033783783783783786,6.0,0.02027027027027027,4.0,0.013513513513513514,0
77084854,41.0,0.0,13.0,8.0,8.0,19.0,13.0,4.0,3.0,23,0,10.25,2.1578947368421053,3.1538461538461537,0.0,0.3170731707317073,0.1951219512195122,0.1951219512195122,0.6842105263157895,0.16666666666666666,0.125,41.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
77119566,972.0,175.0,924.0,48.0,0.0,290.0,68.0,14.0,18.0,17,5,69.42857142857143,3.3517241379310345,14.294117647058824,0.1800411522633745,0.9506172839506173,0.04938271604938271,0.0,0.23448275862068965,0.5833333333333334,0.75,891.0,0.9166666666666666,62.0,0.06378600823045268,5.0,0.0051440329218107,14.0,0.01440329218106996,0
77119953,237.0,8.0,186.0,213.0,95.0,100.0,39.0,9.0,12.0,23,0,26.333333333333332,2.37,6.076923076923077,0.03375527426160337,0.7848101265822784,0.8987341772151899,0.4008438818565401,0.39,0.375,0.5,222.0,0.9367088607594937,8.0,0.03375527426160337,4.0,0.016877637130801686,3.0,0.012658227848101266,0
77121207,68.0,14.0,54.0,0.0,0.0,22.0,7.0,6.0,8.0,15,8,11.333333333333334,3.090909090909091,9.714285714285714,0.20588235294117646,0.7941176470588235,0.0,0.0,0.3181818181818182,0.25,0.3333333333333333,65.0,0.9558823529411765,0.0,0.0,3.0,0.04411764705882353,0.0,0.0,0
77128465,651.0,207.0,576.0,353.0,87.0,342.0,72.0,20.0,18.0,24,0,32.55,1.9035087719298245,9.041666666666666,0.31797235023041476,0.8847926267281107,0.5422427035330261,0.1336405529953917,0.21052631578947367,0.8333333333333334,0.75,627.0,0.9631336405529954,0.0,0.0,12.0,0.018433179723502304,12.0,0.018433179723502304,0
77128530,54.0,10.0,0.0,9.0,0.0,20.0,13.0,7.0,7.0,11,3,7.714285714285714,2.7,4.153846153846154,0.18518518518518517,0.0,0.16666666666666666,0.0,0.65,0.2916666666666667,0.2916666666666667,51.0,0.9444444444444444,0.0,0.0,2.0,0.037037037037037035,1.0,0.018518518518518517,0
77130692,210.0,45.0,61.0,19.0,3.0,36.0,14.0,16.0,12.0,23,1,13.125,5.833333333333333,15.0,0.21428571428571427,0.2904761904761905,0.09047619047619047,0.014285714285714285,0.3888888888888889,0.6666666666666666,0.5,200.0,0.9523809523809523,3.0,0.014285714285714285,1.0,0.004761904761904762,6.0,0.02857142857142857,0
77134757,421.0,129.0,188.0,150.0,69.0,198.0,55.0,19.0,15.0,23,0,22.157894736842106,2.1262626262626263,7.654545454545454,0.30641330166270786,0.44655581947743467,0.35629453681710216,0.16389548693586697,0.2777777777777778,0.7916666666666666,0.625,390.0,0.9263657957244655,0.0,0.0,26.0,0.06175771971496437,5.0,0.011876484560570071,0
77139316,2225.0,676.0,2204.0,232.0,146.0,815.0,170.0,23.0,22.0,24,0,96.73913043478261,2.7300613496932513,13.088235294117647,0.30382022471910114,0.990561797752809,0.10426966292134832,0.06561797752808989,0.2085889570552147,0.9583333333333334,0.9166666666666666,1909.0,0.8579775280898876,268.0,0.1204494382022472,30.0,0.01348314606741573,18.0,0.008089887640449439,0
77142272,624.0,114.0,453.0,212.0,110.0,257.0,89.0,18.0,17.0,24,0,34.666666666666664,2.4280155642023344,7.01123595505618,0.18269230769230768,0.7259615384615384,0.33974358974358976,0.1762820512820513,0.3463035019455253,0.75,0.7083333333333334,552.0,0.8846153846153846,5.0,0.008012820512820512,56.0,0.08974358974358974,11.0,0.017628205128205128,0
77150532,3012.0,1444.0,1604.0,1042.0,466.0,1084.0,258.0,23.0,18.0,24,0,130.95652173913044,2.7785977859778597,11.674418604651162,0.47941567065073043,0.5325365205843293,0.3459495351925631,0.1547144754316069,0.23800738007380073,0.9583333333333334,0.75,2812.0,0.9335989375830013,0.0,0.0,146.0,0.04847277556440903,54.0,0.017928286852589643,0
77163935,766.0,193.0,613.0,287.0,137.0,378.0,120.0,19.0,15.0,24,0,40.31578947368421,2.0264550264550265,6.383333333333334,0.2519582245430809,0.8002610966057441,0.37467362924281983,0.17885117493472585,0.31746031746031744,0.7916666666666666,0.625,606.0,0.7911227154046997,130.0,0.16971279373368145,24.0,0.031331592689295036,6.0,0.007832898172323759,0
77204533,149.0,34.0,15.0,70.0,0.0,70.0,28.0,8.0,9.0,14,2,18.625,2.1285714285714286,5.321428571428571,0.22818791946308725,0.10067114093959731,0.4697986577181208,0.0,0.4,0.3333333333333333,0.375,149.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
77212709,246.0,38.0,163.0,18.0,0.0,125.0,59.0,15.0,14.0,22,2,16.4,1.968,4.169491525423729,0.15447154471544716,0.6626016260162602,0.07317073170731707,0.0,0.472,0.625,0.5833333333333334,242.0,0.983739837398374,0.0,0.0,3.0,0.012195121951219513,1.0,0.0040650406504065045,0
77237799,693.0,82.0,386.0,291.0,116.0,320.0,80.0,16.0,16.0,24,0,43.3125,2.165625,8.6625,0.11832611832611832,0.556998556998557,0.4199134199134199,0.1673881673881674,0.25,0.6666666666666666,0.6666666666666666,675.0,0.974025974025974,15.0,0.021645021645021644,0.0,0.0,3.0,0.004329004329004329,0
77252588,851.0,137.0,579.0,95.0,4.0,383.0,87.0,21.0,23.0,23,1,40.523809523809526,2.2219321148825064,9.781609195402298,0.1609870740305523,0.6803760282021152,0.11163337250293771,0.004700352526439483,0.22715404699738903,0.875,0.9583333333333334,801.0,0.9412455934195064,0.0,0.0,26.0,0.03055229142185664,24.0,0.0282021151586369,0
77254417,151.0,61.0,22.0,70.0,28.0,62.0,27.0,7.0,9.0,23,0,21.571428571428573,2.435483870967742,5.592592592592593,0.40397350993377484,0.1456953642384106,0.46357615894039733,0.18543046357615894,0.43548387096774194,0.2916666666666667,0.375,147.0,0.9735099337748344,2.0,0.013245033112582781,2.0,0.013245033112582781,0.0,0.0,0
77258315,1347.0,271.0,1057.0,495.0,169.0,482.0,89.0,21.0,18.0,24,0,64.14285714285714,2.7946058091286305,15.134831460674157,0.2011878247958426,0.7847067557535263,0.3674832962138085,0.12546399406087602,0.18464730290456433,0.875,0.75,1293.0,0.9599109131403119,44.0,0.032665181885671864,9.0,0.0066815144766146995,1.0,0.0007423904974016332,0
77260277,567.0,177.0,120.0,123.0,62.0,214.0,65.0,14.0,16.0,21,0,40.5,2.649532710280374,8.723076923076922,0.31216931216931215,0.21164021164021163,0.21693121693121692,0.10934744268077601,0.3037383177570093,0.5833333333333334,0.6666666666666666,557.0,0.982363315696649,0.0,0.0,3.0,0.005291005291005291,7.0,0.012345679012345678,0
77275752,242.0,101.0,242.0,185.0,0.0,108.0,23.0,10.0,15.0,22,2,24.2,2.240740740740741,10.521739130434783,0.41735537190082644,1.0,0.7644628099173554,0.0,0.21296296296296297,0.4166666666666667,0.625,220.0,0.9090909090909091,18.0,0.0743801652892562,1.0,0.004132231404958678,3.0,0.012396694214876033,0
77294719,11.0,0.0,8.0,3.0,3.0,5.0,5.0,2.0,2.0,23,0,5.5,2.2,2.2,0.0,0.7272727272727273,0.2727272727272727,0.2727272727272727,1.0,0.08333333333333333,0.08333333333333333,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
77306409,2722.0,1435.0,2691.0,233.0,44.0,833.0,181.0,21.0,24.0,23,1,129.61904761904762,3.2677070828331334,15.03867403314917,0.5271858927259369,0.9886113152094048,0.08559882439382807,0.016164584864070537,0.21728691476590636,0.875,1.0,2341.0,0.8600293901542984,25.0,0.009184423218221896,267.0,0.09808963997060985,89.0,0.03269654665686995,0
77310910,1874.0,547.0,640.0,499.0,125.0,867.0,111.0,24.0,16.0,24,0,78.08333333333333,2.1614763552479817,16.882882882882882,0.291889007470651,0.3415154749199573,0.2662753468516542,0.06670224119530416,0.12802768166089964,1.0,0.6666666666666666,1871.0,0.9983991462113126,1.0,0.0005336179295624333,0.0,0.0,2.0,0.0010672358591248667,0
77320837,1357.0,178.0,571.0,393.0,222.0,524.0,81.0,22.0,19.0,24,0,61.68181818181818,2.5896946564885495,16.753086419753085,0.131171702284451,0.42078113485630064,0.2896094325718497,0.16359616801768606,0.15458015267175573,0.9166666666666666,0.7916666666666666,1261.0,0.9292557111274871,0.0,0.0,75.0,0.0552689756816507,21.0,0.015475313190862197,0
77324134,2707.0,380.0,1014.0,593.0,214.0,1447.0,314.0,24.0,18.0,24,0,112.79166666666667,1.8707671043538354,8.621019108280255,0.14037680088659032,0.3745844107868489,0.21906169190986333,0.07905430365718508,0.21700069108500344,1.0,0.75,2623.0,0.9689693387513852,2.0,0.0007388252678241596,56.0,0.020687107499076467,26.0,0.009604728481714075,0
77339861,8523.0,1958.0,3876.0,873.0,24.0,2366.0,269.0,22.0,24.0,24,0,387.40909090909093,3.602282333051564,31.684014869888475,0.2297313152645782,0.45476944737768393,0.10242872228088701,0.0028159098908834917,0.11369399830938293,0.9166666666666666,1.0,7467.0,0.8760999648011264,44.0,0.005162501466619735,924.0,0.10841253079901443,88.0,0.01032500293323947,0
77362976,613.0,245.0,440.0,86.0,38.0,198.0,48.0,20.0,16.0,24,0,30.65,3.095959595959596,12.770833333333334,0.399673735725938,0.7177814029363785,0.1402936378466558,0.06199021207177814,0.24242424242424243,0.8333333333333334,0.6666666666666666,577.0,0.9412724306688418,0.0,0.0,28.0,0.04567699836867863,8.0,0.013050570962479609,0
77374787,7908.0,1678.0,6050.0,2825.0,1005.0,2963.0,185.0,22.0,23.0,24,0,359.45454545454544,2.668916638542018,42.74594594594595,0.21219018715225088,0.765048052604957,0.35723318158826506,0.1270864946889226,0.062436719541005735,0.9166666666666666,0.9583333333333334,7061.0,0.892893272635306,761.0,0.09623166413758219,37.0,0.004678806272129489,49.0,0.006196256954982296,0
77392405,284.0,78.0,124.0,65.0,19.0,125.0,57.0,15.0,10.0,23,0,18.933333333333334,2.272,4.982456140350878,0.2746478873239437,0.43661971830985913,0.22887323943661972,0.06690140845070422,0.456,0.625,0.4166666666666667,284.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
77403305,1097.0,450.0,4.0,146.0,92.0,387.0,51.0,20.0,15.0,24,0,54.85,2.834625322997416,21.50980392156863,0.41020966271649956,0.0036463081130355514,0.13309024612579762,0.08386508659981769,0.13178294573643412,0.8333333333333334,0.625,1058.0,0.9644484958979034,1.0,0.0009115770282588879,32.0,0.02917046490428441,6.0,0.0054694621695533276,0
77432011,1062.0,222.0,973.0,246.0,93.0,337.0,96.0,24.0,16.0,24,0,44.25,3.1513353115727,11.0625,0.20903954802259886,0.916195856873823,0.23163841807909605,0.08757062146892655,0.28486646884273,1.0,0.6666666666666666,1021.0,0.9613935969868174,0.0,0.0,34.0,0.032015065913371,7.0,0.006591337099811676,0
77443046,3078.0,855.0,1509.0,934.0,482.0,1270.0,155.0,22.0,17.0,24,0,139.9090909090909,2.4236220472440944,19.858064516129033,0.2777777777777778,0.4902534113060429,0.30344379467186483,0.15659519168291097,0.1220472440944882,0.9166666666666666,0.7083333333333334,2913.0,0.9463937621832359,102.0,0.03313840155945419,24.0,0.007797270955165692,39.0,0.012670565302144249,0
77455082,608.0,157.0,554.0,102.0,71.0,185.0,66.0,21.0,20.0,24,0,28.952380952380953,3.2864864864864867,9.212121212121213,0.2582236842105263,0.9111842105263158,0.16776315789473684,0.11677631578947369,0.3567567567567568,0.875,0.8333333333333334,580.0,0.9539473684210527,18.0,0.029605263157894735,7.0,0.011513157894736841,3.0,0.004934210526315789,0
77455354,759.0,175.0,228.0,205.0,85.0,245.0,59.0,18.0,16.0,19,0,42.166666666666664,3.0979591836734692,12.864406779661017,0.230566534914361,0.30039525691699603,0.27009222661396576,0.11198945981554677,0.24081632653061225,0.75,0.6666666666666666,716.0,0.9433465085638999,0.0,0.0,29.0,0.03820816864295125,14.0,0.01844532279314888,0
77496714,809.0,160.0,391.0,173.0,46.0,318.0,128.0,21.0,15.0,24,0,38.523809523809526,2.5440251572327046,6.3203125,0.19777503090234858,0.48331273176761436,0.2138442521631644,0.05686032138442522,0.4025157232704403,0.875,0.625,771.0,0.9530284301606922,0.0,0.0,23.0,0.02843016069221261,15.0,0.018541409147095178,0
77500052,569.0,204.0,569.0,221.0,64.0,273.0,58.0,17.0,16.0,24,0,33.470588235294116,2.0842490842490844,9.810344827586206,0.3585237258347979,1.0,0.3884007029876977,0.11247803163444639,0.21245421245421245,0.7083333333333334,0.6666666666666666,560.0,0.984182776801406,4.0,0.007029876977152899,0.0,0.0,5.0,0.008787346221441126,0
77503143,1223.0,193.0,663.0,177.0,22.0,517.0,110.0,21.0,17.0,24,0,58.23809523809524,2.365570599613153,11.118181818181819,0.15780866721177433,0.5421095666394112,0.14472608340147178,0.017988552739165987,0.2127659574468085,0.875,0.7083333333333334,1211.0,0.9901880621422731,0.0,0.0,6.0,0.004905968928863451,6.0,0.004905968928863451,0
77514819,308.0,58.0,308.0,51.0,7.0,108.0,38.0,13.0,15.0,20,0,23.692307692307693,2.8518518518518516,8.105263157894736,0.18831168831168832,1.0,0.16558441558441558,0.022727272727272728,0.35185185185185186,0.5416666666666666,0.625,278.0,0.9025974025974026,2.0,0.006493506493506494,18.0,0.05844155844155844,10.0,0.032467532467532464,0
77522552,2179.0,350.0,716.0,669.0,587.0,876.0,120.0,18.0,18.0,24,0,121.05555555555556,2.4874429223744294,18.158333333333335,0.16062413951353832,0.3285910968334098,0.3070215695273061,0.2693896282698486,0.136986301369863,0.75,0.75,2111.0,0.968793024323084,28.0,0.012849931161083065,28.0,0.012849931161083065,12.0,0.005507113354749885,0
77524894,1862.0,240.0,1862.0,692.0,240.0,755.0,68.0,19.0,17.0,24,0,98.0,2.4662251655629137,27.38235294117647,0.1288936627282492,1.0,0.3716433941997852,0.1288936627282492,0.09006622516556291,0.7916666666666666,0.7083333333333334,1765.0,0.9479054779806659,67.0,0.0359828141783029,24.0,0.01288936627282492,6.0,0.00322234156820623,0
77528409,491.0,94.0,491.0,201.0,145.0,239.0,67.0,19.0,17.0,24,0,25.842105263157894,2.0543933054393304,7.3283582089552235,0.19144602851323828,1.0,0.4093686354378819,0.2953156822810591,0.2803347280334728,0.7916666666666666,0.7083333333333334,449.0,0.9144602851323829,2.0,0.004073319755600814,35.0,0.07128309572301425,5.0,0.010183299389002037,0
77528436,425.0,221.0,412.0,225.0,28.0,173.0,49.0,13.0,14.0,20,0,32.69230769230769,2.4566473988439306,8.673469387755102,0.52,0.9694117647058823,0.5294117647058824,0.06588235294117648,0.2832369942196532,0.5416666666666666,0.5833333333333334,399.0,0.9388235294117647,22.0,0.05176470588235294,3.0,0.007058823529411765,1.0,0.002352941176470588,0
77561428,169.0,30.0,154.0,23.0,5.0,78.0,22.0,7.0,8.0,19,1,24.142857142857142,2.1666666666666665,7.681818181818182,0.17751479289940827,0.9112426035502958,0.13609467455621302,0.029585798816568046,0.28205128205128205,0.2916666666666667,0.3333333333333333,168.0,0.9940828402366864,0.0,0.0,1.0,0.005917159763313609,0.0,0.0,0
77563495,313.0,140.0,313.0,100.0,23.0,144.0,81.0,21.0,11.0,24,0,14.904761904761905,2.173611111111111,3.8641975308641974,0.4472843450479233,1.0,0.3194888178913738,0.07348242811501597,0.5625,0.875,0.4583333333333333,309.0,0.987220447284345,0.0,0.0,2.0,0.006389776357827476,2.0,0.006389776357827476,0
77587823,1674.0,454.0,1460.0,375.0,109.0,594.0,121.0,18.0,18.0,23,0,93.0,2.8181818181818183,13.834710743801653,0.2712066905615293,0.8721624850657109,0.22401433691756273,0.06511350059737156,0.2037037037037037,0.75,0.75,1603.0,0.9575866188769414,66.0,0.03942652329749104,5.0,0.002986857825567503,0.0,0.0,0
77591948,35.0,27.0,35.0,35.0,8.0,15.0,7.0,4.0,6.0,6,0,8.75,2.3333333333333335,5.0,0.7714285714285715,1.0,1.0,0.22857142857142856,0.4666666666666667,0.16666666666666666,0.25,33.0,0.9428571428571428,0.0,0.0,0.0,0.0,2.0,0.05714285714285714,0
77630573,738.0,457.0,656.0,82.0,19.0,293.0,128.0,14.0,17.0,24,0,52.714285714285715,2.5187713310580206,5.765625,0.6192411924119241,0.8888888888888888,0.1111111111111111,0.025745257452574527,0.43686006825938567,0.5833333333333334,0.7083333333333334,672.0,0.9105691056910569,0.0,0.0,65.0,0.08807588075880758,1.0,0.0013550135501355014,0
77661755,246.0,5.0,179.0,8.0,0.0,125.0,25.0,12.0,12.0,22,2,20.5,1.968,9.84,0.02032520325203252,0.7276422764227642,0.032520325203252036,0.0,0.2,0.5,0.5,218.0,0.8861788617886179,18.0,0.07317073170731707,3.0,0.012195121951219513,7.0,0.028455284552845527,0
77683512,1057.0,161.0,656.0,237.0,137.0,400.0,80.0,20.0,15.0,24,0,52.85,2.6425,13.2125,0.152317880794702,0.6206244087038789,0.22421948912015138,0.12961210974456008,0.2,0.8333333333333334,0.625,969.0,0.9167455061494797,63.0,0.059602649006622516,14.0,0.013245033112582781,11.0,0.010406811731315043,0
77743407,318.0,98.0,318.0,125.0,25.0,159.0,44.0,8.0,6.0,23,0,39.75,2.0,7.2272727272727275,0.3081761006289308,1.0,0.39308176100628933,0.07861635220125786,0.27672955974842767,0.3333333333333333,0.25,294.0,0.9245283018867925,0.0,0.0,20.0,0.06289308176100629,4.0,0.012578616352201259,0
77757645,83.0,27.0,13.0,9.0,0.0,39.0,10.0,11.0,9.0,19,5,7.545454545454546,2.128205128205128,8.3,0.3253012048192771,0.1566265060240964,0.10843373493975904,0.0,0.2564102564102564,0.4583333333333333,0.375,82.0,0.9879518072289156,0.0,0.0,0.0,0.0,1.0,0.012048192771084338,0
77787471,33.0,0.0,33.0,27.0,7.0,9.0,6.0,4.0,5.0,24,0,8.25,3.6666666666666665,5.5,0.0,1.0,0.8181818181818182,0.21212121212121213,0.6666666666666666,0.16666666666666666,0.20833333333333334,29.0,0.8787878787878788,1.0,0.030303030303030304,2.0,0.06060606060606061,1.0,0.030303030303030304,0
77797798,418.0,67.0,418.0,204.0,82.0,175.0,45.0,16.0,15.0,21,0,26.125,2.388571428571429,9.28888888888889,0.16028708133971292,1.0,0.4880382775119617,0.19617224880382775,0.2571428571428571,0.6666666666666666,0.625,413.0,0.9880382775119617,0.0,0.0,2.0,0.004784688995215311,3.0,0.007177033492822967,0
77801990,323.0,88.0,262.0,20.0,13.0,116.0,53.0,15.0,19.0,24,0,21.533333333333335,2.7844827586206895,6.09433962264151,0.2724458204334365,0.8111455108359134,0.06191950464396285,0.04024767801857585,0.45689655172413796,0.625,0.7916666666666666,310.0,0.9597523219814241,6.0,0.018575851393188854,1.0,0.0030959752321981426,6.0,0.018575851393188854,0
77802678,537.0,248.0,268.0,38.0,13.0,172.0,67.0,14.0,12.0,22,1,38.357142857142854,3.122093023255814,8.014925373134329,0.4618249534450652,0.49906890130353815,0.07076350093109869,0.024208566108007448,0.38953488372093026,0.5833333333333334,0.5,502.0,0.9348230912476723,5.0,0.00931098696461825,19.0,0.035381750465549346,11.0,0.020484171322160148,0
77813021,553.0,189.0,547.0,117.0,20.0,152.0,26.0,22.0,9.0,24,0,25.136363636363637,3.638157894736842,21.26923076923077,0.34177215189873417,0.9891500904159132,0.2115732368896926,0.03616636528028933,0.17105263157894737,0.9166666666666666,0.375,522.0,0.9439421338155516,17.0,0.03074141048824593,2.0,0.003616636528028933,12.0,0.0216998191681736,0
77815658,88.0,35.0,88.0,62.0,0.0,61.0,28.0,8.0,8.0,15,2,11.0,1.4426229508196722,3.142857142857143,0.3977272727272727,1.0,0.7045454545454546,0.0,0.45901639344262296,0.3333333333333333,0.3333333333333333,84.0,0.9545454545454546,0.0,0.0,1.0,0.011363636363636364,3.0,0.03409090909090909,0
77822835,1294.0,317.0,1271.0,485.0,131.0,638.0,108.0,18.0,18.0,24,0,71.88888888888889,2.0282131661442007,11.981481481481481,0.24497681607418856,0.982225656877898,0.374806800618238,0.10123647604327667,0.16927899686520376,0.75,0.75,1277.0,0.9868624420401855,15.0,0.011591962905718702,2.0,0.0015455950540958269,0.0,0.0,0
